College Code,College Name,Email,Phone,Address
0532,MUKTESWARI DEGREE COLLEGE,mukteswaricollege@hotmail.com,01713920689,"P.P.BARIA,MONIRAMPUR,JESSORE., Jessore"
0533,KAPATACKHA SHAMMILANI DEGREE COLLEGE,k.s.d.college1987@gmail.com,01718208552,"POST: BARANDALI, Jessore"
0534,GOVT. BIR SHRESTHA NOOR MOHAMMAD DEGREE COLLEGE,bsnmdcollege@gmail.com,01723246404,"VII. TABARIA, POST; SHALKONA, PO: SHARSHA, DIST: JESSORE, Jessore"
0535,SAMMILANI DEGREE COLLEGE,sammilanidegreecollege1947@gmail.com,01731135453,"MADANPUR, Jessore"
0536,FAZILATUNNESA GOVT. WOMEN'S COLLEGE,fazilatunnesa.college@gmail.com,042175555,"NAVARAN, Jessore"
0537,SALUA ADARSHA DEGREE COLLEGE,saluacollege263@gmail.com,01786509511,"PO:SALUA BAZAR ,UP:CHOWGACHA,DIS:JESSORE, Jessore"
0538,SHOHEED MOSHIUR RAHMAN LAW COLLEGE,smrlcjjsr@gmail.com,01720564663,"NARAIL ROAD, JESSORE, Jessore"
0539,A. B. C. D. COLLEGE,babujess@gmail.com,01711010915,"CHOWGACHA, JESSORE., Jessore"
0540,HIZAL DANGA SHAHID FLIGHTLT. MASUD MEMORIAL COLLEGE,sflmasudmemorialcollege@gmail.com,01309115945,"HIZALDANGA,keshabpur, jessore., Jessore"
0541,BENAPOLE COLLEGE,benapolecollege@gmail.com,01711482543,"BENAPOLE, Jessore"
0542,GOVT. TEACHERS' TRAINING COLLEGE,ttcjessore5@yahoo.com,042166461,"JAIL ROAD, GHOPE, JESSORE, Jessore"
0543,MUNSHI MEHERULLAH TEACHERS' TRAINING COLLEGE,mmttcjsr@gmail.com,042162795,"AIR PORT ROAD, PURATAN KOSBA, JESSORE, Jessore"
0544,"JESSORE SHIKKHAK PROSHIKHAN COLLEGE, PALBARI",mokbulhossen1977@gmail.com,01716319726,"PALBARI, JESSORE, Jessore"
0545,AMDABAD COLLEGE,amdabadcollege@gmail.com,01718692695,"PO: AMDABAD BAZAR, JESSORE SADAR, JESSORE., Jessore"
0546,NOAPARA MODEL COLLEGE,noaparamodelcollage@yahoo.com,0422271592,"NOAPARA, Jessore"
0547,NARIKEL BARIA DEGREE COLLEGE,narikelbariacollege@yahoo.com,01713920961,"POST- NARIKELBARIA, Jessore"
0548,KESHABPUR PHYSICAL EDUCATION COLLEGE,keshabpurbped2001@gmail.com,01712062275,"KESHABPUR, JESSORE, Jessore"
0549,JESSORE PHYSICAL EDUCATION COLLEGE,mdeahsankadirtapash@gmail.com,042169008,"NEW TOWN, Jessore"
0550,UPASHAHAR TEACHERS' TRAINING COLLEGE,uttcjessore@gmail.com,01712311326,"Jessore-Magura Road ,panchbaria ,Shikkhaboard,Upashahar,JESSORE., Jessore"
0551,BANGLADESH SOUTH WEST MODEL INSTITUTE,bdswmi2002@gmail.com,01767971180,"Bangladesh South West Model Institute, Jashore
Present Address: Ishaq Sarok, Shankorpur,
P.O.-Chanchra, Upazila: Jashore Sadar, Dist.:
Jashore - 7400, Jessore"
0552,S.M. SULTAN FINE ART COLLEGE,smsultanfineartcollege@gmail.com,042171123,"NEWTOWN, JESSORE, Jessore"
0553,BANGLADESH AIR FORCE ACADEMY,0,,"0, Jessore"
0554,RUPDIA SHAHEED SMRITY COLLEGE,rupdiacollege99@gmail.com,00,"RUPDIA. SADAR. JESSORE, Jessore"
0555,RAJGONJ DEGREE COLLEGE,mdnurulhuda98@gmail.com,01716166387,"vill:MONOHORPUR,p/o:rajganj,p/s:monirampur,jessore, Jessore"
0556,NATUNHAT PUBLIC COLLEGE,natunhatpubliccollege@yahoo.com,01711823183,"P.O.-GAZIR DARGAH, P.S.- KOTWALI, DIST- JESSORE, Jessore"
0557,BAGHAR PARA MOHILA COLLEGE,bagharparamc@yahoo.com,01712253647,"POST:BAGARPARA  P.S:BAGHARPARA, Jessore"
0558,VANGURA ADARSHA DEGREE COLLEGE,vanguracollege@gmail.com,n,"VANGURA, Jessore"
0559,MIRJAPUR ADARSHA WOMEN COLLEGE,mirjapurcollege2016@gmail.com,01718335824,"P.O.- GOURNAGAR, P.S.- BAGHARPARA, DIST.- JESSORE, Jessore"
0560,BAGACHRA TEACHERS TRAINING COLLEGE,riajul1991.bd@gmail.com,01965562848,"0, Jessore"
0561,PAKSHIA IDEAL COLLEGE,pakshiaic1995@gmail.com,01721389642,"PAKSHIA BAZAR, SHARSHA, JESSORE, Jessore"
0562,BIRPROTIK ISHAQUE COLLEGE,riajul.1991@yahoo.com,01965562848,"0, Jessore"
0563,PANJIA MAHAVIDYALAYA,ruhulamin0655@gmail.com,01718611550,"POST- PAJIA, KESHABPUR, JESSORE, Jessore"
0564,DR. ABDUR RAZZAK MUNICIPAL COLLEGE,darmc97@gmail.com,042168883,"STADIAMPARA, KHARKI,jessore, Jessore"
0565,SHIMULIA DEGREE COLLEGE,shimuliadegreecollege@yahoo.com,01767919651,"SHIMULIA, JHIKARGACHA, JASHORE, Jessore"
0566,SOUTHERN INSTITUTE OF BUSINESS AND INFORMATION TECHNOLOGY (SIBIT),sibitjsr@yahoo.com,042168985,"SHAID MOSHIUR RAHMAN SARAK, PURATAN KASBA, JESSORE-7400, Jessore"
0567,GABKHALI MAGURA UNITED COLLEGE,gbmagurauniteddegreecollege@gmail.com,01727804636,"GABKHALI MAGURA, MAGURA HAT, AVOYNAGAR, JESSORE., Jessore"
0568,BHABADAHA COLLEGE,info.edu.bc@gmail.com,01714662835,"VILL- KALISHAKUL, POST-KATENGA BAZAR, PS-AVOYNAGOR, DIST: JESSORE., Jessore"
0569,BHOYRAB ADARSHA COLLEGE,bhoyrabcollege@gmail.com,21,"SIDDHIPASHA, Jessore"
0570,S. M. HABIBUR RAHMAN POURO COLLEGE,sm.habib.p.d.c@gmail.com,0422456424,"Chowgachha, Jessore, Jessore"
0601,GOVT. KESHAB CHANDRA COLLEGE,govtk.c.collegejhenidah@gmail.com,02477746911,"JHENAIDAH, Jenaidha"
0602,SAILKUPA GOVT. COLLEGE,info@shailkupagovtcollege.org,02477749867,"SHAILKUPA GOVT. COLLEGE, SHAILKUPA, JHENAIDAH, Jenaidha"
0603,GOVT. LALAN SHAH COLLEGE,golasco2009@yahoo.com,02477750168,"POST: HARINAKUNDU, DIST: JHENAIDAH, Jenaidha"
0604,GOVT. NURUNNAHAR MAHILA COLLEGE,gnmcjhenidah@gmail.com,045162351,"GOVT. NURUNNAHAR MOHILA COLLEGE.JHENIDAH, Jenaidha"
0605,JHENAIDAH COLLEGE,jhenaidahcollege@gmail.com,02477747015,"ARAP PUR, Jenaidha"
0606,KHONDOKAR MOSHARRAF HOSSAIN GOVT. COLLEGE,kmhcollege@gmail.com,0452465018,"KOTCHANDPUR, Jhenaidah, Jenaidha"
0607,MAHESHPUR GOVERNMENT DEGREE COLLEGE,mgovtcollege@gmail.com,2477749468,"VILL:JUGIHUDA.POST:MAHESHPUR.Upazilla:MAHESHPUR.DIST:JHENIDAH., Jenaidha"
0608,GOVT. MAHTABUDDIN COLLEGE,mucollege66@yahoo.com,0452356031,"PO-NALDANGA, KALIGANJ, JHENAIDAH, Jenaidha"
0609,SHEIKPARA DUKHI MAHMUD COLLEGE,prdmc94@gmail.com,01711163108,"POST OFFICE - BOSONTOPUR, shailkupa, jhenidah, Jenaidha"
0610,KOTCHANDPUR POURA MOHILA COLLEGE,kpmdc.0610@gmail.com,0452465326,"KOTCHANDPUR, JHENAIDAH, Jenaidha"
0611,AMINA KHATUN COLLEGE,amenakhatuncollege@gmail.com,045163147,"ROBI-NARIKELBARIA, Jhenaidah sadar , jhenaidah., Jenaidha"
0612,SAFDERPUR - DORA COLLEGE,sdcollegekot@yahoo.com,01711783424,"SAFDARPUR, Jenaidha"
0613,JARIP BISWAS DEGREE COLLEGE,sazzadmito@gmail.com,01816619485,"BAGUTIA, Jenaidha"
0614,MIA ZINNAH ALAM COLLEGE,mdmoazzem68@gmail.com,01711964405,"GARAGONJ,SHAILKUPA,JHENIDAH, Jenaidha"
0615,A. ROUF DEGREE COLLEGE,mdssr25@gmail.com,0453251152,"DAKBANGLA BAZER, Jenaidha"
0616,SHEIKH HASINA PADMA PUKUR GOVT. DEGREE COLLEGE,principal.pc0616@gmail.com,01925684398,"POST OFFICE-GURDAHA, VIA-DAULATGANJ,, Jenaidha"
0617,RAICHARAN TARINICHARAN DEGREE COLLEGE,rtcollege_jhd@yahoo.com,01716942094,"HATGOPALPUR JHENAIDAH SADAR, Jenaidha"
0618,SHAHEED ZIAUR RAHMAN LAW COLLEGE,zakariamilon5@gmail.com,01712260628,"Bangabandhu Rd, Jhenaidah, Khulna Division, Bangladesh, Jenaidha"
0619,SALEHA BEGUM MOHILA COLLEGE,scomputer8000@gmail.com,0452274030,"HARINAKUNDU, JHENIDAH, Jenaidha"
0620,MOHESHPUR POURO MOHILA COLLEGE,mpmcollege1996@gmail.com,0452556374,"MOHESHPUR POURO MOHILA COLLEGE.MOHESHPUR.JHENAIDAH, Jenaidha"
0621,"SHAHID ZIA-UR RAHMAN COLLEGE, FATEPUR",szrdcfp@gmail.com,0452556212,"POST-KHALISHPUR, UPZ-MAHESHPUR, DIST-JHENAIDAH, Jenaidha"
0622,SHAILKUPA CITY COLLEGE,mth.pscc@gmail.com,0452656037,"P.O.:SHAILKUPA,UPAJILA: SHAILKUPA, DISTRICT: JHENIDAH, DIVISION: KHULKA., Jenaidha"
0623,MD. SHAHIDUL ISLAM COLLEGE,ralam197510@yahoo.com,01716113724,"BHAIROBA Mohespur Jhenaidah, Jenaidha"
0624,BIDWA SAGAR TEACHERS' TRAINING COLLEGE,bidwasagar@gmail.com,045162836,"144, SHER-E-BANGLA ROAD, JHENAIDAH., Jenaidha"
0625,JHENAIDAH ADARSHA TEACHERS' TRAINING COLLEGE,Jattc0625@gmail.com,01827743463,"ZILA SCOUTS VHABON, JHENAIDAH, Jenaidha"
0626,MUKTIJADDAH MOSHIUR RAHMAN DEGREE COLLEGE,mjmrdegreecollege@yahoo.com,045162838,"LAUDIA,JHENIDAH, Jenaidha"
0627,ALHAZ AMZAD ALI AND FAIZUR RAHMAN MOHILA COLLEGE,afmohilacollege@gmail.com,0452356312,"POST: NALDANGA (7350), Jenaidha"
0628,ADIL UDDIN COLLEGE,principalauc@gmail.com,01711732511,"LANGALBANDH, JHENAIDAH, Jenaidha"
0629,BANGABANDHU MEMORIAL COLLEGE,bbmdc2000@gmail.com,01718607662,"BHATAI BAZAR,SHAILKUPA, JHENAIDAH, Jenaidha"
0630,G. T. COLLEGE,gtdegreecollege2000@gmail.com,0452465325,"TALSAR, Jenaidha"
0631,KATLAGARI COLLEGE,motiar_prince@yahoo.com,01712867651,"KATLAGARI BAZAR,katlagari,shailkupa,jhenaidah, Jenaidha"
0632,GOVT. BIRSHRESTHA SHAHID HAMIDUR RAHMAN DEGREE COLLEGE,bshrdc@gmail.com,01309116749,"VILL-KHALISHPUR, UPZ-MAHESHPUR, DIST-JHENAIDAH, Jenaidha"
0633,SHAILKUPA MOHILA DEGREE COLLEGE,smdcollege@yahoo.com,01718098606,"SHAILKUPA, JHENIDAH, Jenaidha"
0634,HAZI ARSHAD ALI COLLEGE,haadegreecollege.bd@gmail.com,01714960301,"BHALKI BAZAR, HARINAKUNDU, JHENIDAH, Jenaidha"
0635,DR. SAIFUL ISLAM COLLEGE,dr.sick1999@gmail.com,01712144690,"KATGARA P.O : MANDERBARIA,, Jenaidha"
0636,AL-HAZ MOSIUR RAHMAN COLLEGE,alhazmoshiurrahmancollege@gmail.com,01711280290,"AL-HAZ MOSHIUR RAHMAN DEGDEE COLLEGE, POST- GANNA BAZAR, UPA- JHENIDAH, DIS- JHENIDAH., Jenaidha"
0637,JATEER JANAK BANGABANDHU SHEIKH MUGIB MEMORIAL DEGREE COLLEGE,jjbbsmmemorialcollege@gmail.com,01718924099,"SHAMSHER NAGAR, POST- GOURINATHPUR, Jenaidha"
0638,KOTCHANDPUR POURO COLLEGE,kotchandpurpourocollege@gmail.com,0452465686,"KASHIPUR, KOTCHANDPUR,JHENIDAH., Jenaidha"
0639,BAROBAZAR COLLEGE,barobazar.college@gmail.com,01711065866,"VILL: BADEDIHI P.O. HAT BAROBAZAR, Jenaidha"
0640,SHAHID NUR ALI COLLEGE,snac6765@gmail.com,0452356305,"NALDANGA, KALIGONJ, JENAIDAH, Jenaidha"
0641,A & J COLLEGE,principalaandjcollege@gmail.com,01713040121,"PANNATALA, Jenaidha"
0642,MOSHARRAF HOSSAIN COLLEGE,mhcjhenai07@gmail.com,01962559477,"Tikari road, Hamdah, Jhenaidah,"
0643,HAZI ARSHAD ALI COLLEGE,,,","
0644,JADOBPUR COLLEGE,monzuruljpc@gmail.com,01711975912,"Hat Jadobpur, Maheshpur, Jhenaidah ,"
0701,GOVT. H. S. S. COLLEGE,ghssmcollege@yahoo.com,048862418,"COLLEGE ROAD, MAGURA, Magura"
0702,SREEPUR DEGREE COLLEGE,sdcollege69@gmail.com,02477711808,"SREEPUR, Magura"
0703,AMINUR RAHMAN COLLEGE,aminurrahmancollege@gmail.com,0485275018,"MOHOMMADPUR, MAGURA., Magura"
0704,AMARESH BASU COLLEGE,amareshbasucollage@gmail.com,01854340459,"ALOKDIA BAZAR,POST- ALOKDIA, P.S- MAGURA SADOR, DIS- MAGURA, Magura"
0705,BONAGATI DEGREE COLLEGE,bunagatidegreecollege@gmail.com,01309118124,"POST: BUNAGATI  DIST: MAGURA, Magura"
0706,ARPARA COLLEGE,arparacollege.info@gmail.com,01309118123,"ARPARA, SHALIKHA, MAGURA, Magura"
0707,NAZIR AHMED COLLEGE,nacmagura@yahoo.com,01718891858,"BEROIL POLITA, Magura, Magura"
0708,MAGURA ADARSHA COLLEGE,maguraadcollege@gmail.com,048862614,"ADARSHAPARA, MAGURA, Magura"
0709,KAZI SALIMA HAQUE MAHILA COLLEGE,kshmocollege@gmail.com,0485275003,"MOHAMMADPUR, MAGURA, Magura"
0710,NAKOL SAMMILANY DEGREE COLLEGE,nsdcmagura@gmail.com,01715309992,"NAKOL, Magura"
0711,G. K. IDEAL DEGREE COLLEGE,selimhossain_80@yahoo.com,01309118173,"Ghasiara-Kamlapur, Nakol-7612, Sreepur, Magura                                                                                                   ., Magura"
0712,BINODPUR DEGREE COLLEGE,bdcmm1994@gmail.com,01719194543,"BINODPUR,MAHMMADPUR,MAGURA, Magura"
0713,MAGURA TEACHERS' TRAINING COLLEGE,mttc2004@gmail.com,01719914958,"AG ACADEMY, MR ROAD, MAGURA, Magura"
0714,MAGURA LAW COLLEGE,Maguralawcollege@gmail.com,04886624,"A.G.ACADEMY.M.R.ROAD. MAGURA, Magura"
0715,DARIAPUR DEGREE COLLEGE,dariapurdegreecollege@gmail.com,01718727877,"MALAYNAGAR,sreepur,magura, Magura"
0716,BIHARILAL SHIKDER GOVT. COLLEGE,biharilalsikdercollege@yahoo.com,01715534855,"VILL- SINGRA, POST - SINGRA, UPAZILA- SHALIKHA, DIST- MAGURA, Magura"
0717,MAGURA GOVT. MOHILA COLLEGE,maguragirlscollege@yahoo.com,02479911184,"MAGURA GOVT. MOHILA COLLEGE, MAGURA, Magura"
0718,BABUKHALI ARDARSHA COLLEGE,badcmagura@gmail.com,01747245245,"VILL: SULTUNSHI, Magura"
0719,JAGDAL SOMMILONY COLLEGE,jscmagura@gmail.com,01319118001,"Hat jogdal,MAGURA SADAR, MAGURA, Magura"
0720,HAZIPUR SHAMMILONI DEGREE COLLEGE,hazipurcollege@gmail.com,01309118007,"POST. HAZIPUR, P.S- MAGURA SADAR, DIST.-MAGURA, Magura"
0801,CHUADANGA GOVT. COLLEGE,chuadangagov.college@yahoo.com,02477788210,"KABORI ROAD, CHUADANGA, Chuadanga"
0802,ADARSHA MAHILA COLLEGE,agmcchua@yahoo.com,076162704,"FIROJ ROAD, BUJRUK GARGARI, CHUADANGA, Chuadanga"
0803,CHUADANGA POURA COLLEGE,chuadangapc@gmail.com,076162687,"CHUADANGA POURA DEGREE COLLEGE,CHUADANGA, Chuadanga"
0804,ALAMDANGA GOVERNMENT COLLEGE,alamdangacollege115330@gmail.com,0762256335,"ALAMDANGA, CHUADANGA., Chuadanga"
0805,"M. S. ZOHA DEGREE COLLEGE, ALAMDANGA",zohacollege@gmail.com,01733729334,"POST.- HARDI, ALAMDANGA, CHUADANGA, Chuadanga"
0806,DARSHANA GOVT. COLLEGE,darsanagov.college@yahoo.com,0763251013,"Darsana govt. college, Chuadanga, Chuadanga"
0807,JIBON NAGAR DEGREE COLLEGE,jdcjibannagar@gmail.com,0762475047,"JIBANNAGAR, CHUADANGA, Chuadanga"
0808,ABDUL WADUD SHAH COLLEGE,aosdcollege@yahoo.com,07623-56022,"DAMURHUDA,CHUADANGA, Chuadanga"
0809,ALAMDANGA MOHILA DEGREE COLLEGE,amcp0809@gmail.com,0762256588,"WAPDA COLONY, ALAMDANGA, Chuadanga"
0810,BADARGONJ COLLEGE,BADARGANJDEGREECOLLEGE@GMAIL.COM,01717156674,"BADARGONJ, Chuadanga"
0811,NIGAR SIDDIK DEGREE COLLEGE,nigarsiddikcollege@gmail.com,01719320441,"MUNSHIGONJ, Chuadanga"
0812,JIBANNAGAR GOVT. ADARSHA MOHILA DEGREE COLLEGE,jamc.org@gmail.com,0762475440,"JIBANNAGAR, CHUADANGA., Chuadanga"
0813,KHASHKARARA COLLEGE,khashkararacollege2000@gmail.com,01710183955,"POST: KHASHKARARRA,UPAZILLA:  ALAMDANGA, DISTRICT:  CHUADANGA., Chuadanga"
0814,BOROSOLUA NEW MODEL COLLEGE,bsnmc2004@gmail.com,01718291689,"BORO SOLUA.TITUDHA.CHUADANGA SADAR.CHUADANGA, Chuadanga"
0815,KARPASHDANGA MAHABIDDYALYA,karpashdangacollege1@gmail.com,01713901107,"KARPASHDANGA, DAMURHUDA,CHUADANGA, Chuadanga"
0816,UTHALI COLLEGE,uthalicollege@gmail.com,01761426060,"Village : Uthali, Post : Uthali, Word: 01, Union : Uthali, Upazila : Jibannagar, Chuadanga"
0901,MEHERPUR GOVT. COLLEGE,principal.mgc@gmail.com,0247792044,"MEHERPUR, Meherpur"
0902,MEHERPUR GOVT. MAHILA COLLEGE,mgmcmeherpur@gmail.com,079162497,"6 NO. WORD, MAHILA COLLEGE ROAD, Meherpur"
0903,MUJIBNAGAR DEGREE COLLEGE,mujibnagardegreecollege@yahoo.com,079163059,"Dariapur, Mujibnagar, Meherpur, Meherpur"
0904,GANGNI DEGREE COLLEGE,gangnicollege@gmail.com,0791175042,"Mowja:chowgacha,post.Gangni ps.Gangni. Dist. Meherpur., Meherpur"
0905,GANGNI MOHILA DEGREE COLLEGE,gmdc.gangni@gmail.com,0792275131,"GANGNI, MEHERPUR, Meherpur"
0906,SOHIUDDIN DEGREE COLLEGE,mpdc.edu.bd@gmail.com,079162817,"KATHULI ROAD , SADAR UPAZILA , MEHERPUR., Meherpur"
0907,TERAIL-JOREPUKURIA COLLEGE,tjdegreecollege118256@gmail.com,01309118256,"TERAIL, JOREPUKURIA, GANGNI, MEHERPUR., Meherpur"
0908,KAZIPUR COLLEGE,kazipurcollege@gmail.com,01718239064,"KAZIPUR, Meherpur"
0909,A. R. B. COLLEGE,arb.college@gmail.com,01774508373,"POST+VILL: AMJHUPI , THANA+DIS: MEHERPUR, Meherpur"
0910,KARAMDI COLLEGE,karamdicollege@gmail.com,01822888299,"KARAMDI, Meherpur"
1001,KUSHTIA GOVT. COLLEGE,kstgovtcollege@gmail.com,02478853700,"KUSHTIA GOVT. COLLEGE, KUSHTIA., Kushtia"
1002,KUSHTIA ADARSHA DEGREE MAHABIDYALAYA,kuadco@gmail.com,07173515,"MOHINI MILLS, MILL PARA, Kushtia"
1003,KUSHTIA GOVT. MAHILA COLLEGE,ggck.kushtia@gmail.com,02477783033,"JILKHANA MORE, KUSHTIA, Kushtia"
1004,KUSHTIA ISLAMIA COLLEGE,officekicollege@gmail.com,07162161,"N. S ROAD KUSHTIA, Kushtia"
1005,KUMARKHALI GOVT. COLLEGE,kumarkhalicollege@yahoo.com,0702576447,"BATIKAMARA, KUMARKHALI, KUSHTIA., Kushtia"
1006,KHOKSHA GOVT. COLLEGE,azmasad_2008@yahoo.com,0702456325,"KHOKSA, JANIPUR, KUSHTIA, Kushtia"
1007,SHOMSPUR ABU TALEB DEGREE COLLEGE,sadc.edu@gmail.com,01718140253,"Vill: SHOMOSPUR, Post Office: SHOMOSPUR-7021, Thana : KHOKSA, Dist : KUSHTIA., Kushtia"
1008,BHERAMARA GOVT. COLLEGE,bheramaracollege@yahoo.com,02477784928,"VILLEG: COLLEGE PARA, POST: BHERAMARA ,, Kushtia"
1009,BHERAMARA GOVT. MAHILA COLLEGE,mahilacollege1994@gmail.com,0702271997,"BHERAMARA, Kushtia"
1010,DAULATPUR COLLEGE,daulatpurcollegekushtia@gmail.com,0172375107,"daulatpur, Kushtia"
1011,PEOPLES COLLEGE,pdc_college@yahoo.com,0703273014,"KHASH MATHURAPUR, Kushtia"
1012,AMLA GOVT. DEGREE COLLEGE,amlacollege2013@gmail.com,0702656166,"AMLA, MIRPUR, KUSHTIA, Kushtia"
1013,MIRPUR MAHAMUDA CHOWDHURY COLLEGE,mirpurmccollege84@gmail.com,0702656326,"Mirpur Mahmuda Chowdhury College, P.O-Mirpur, Upazila-Mirpur, Dist-Kushtia., Kushtia"
1014,BANSHGRAM ALAUDDIN AHMED COLLEGE,bgac_1014@yahoo.com,01970880821,"VILLAGE- BANSHGRAM, POST- DURBACHARA, THANA- KUMARKHALI, KUSHTIA., Kushtia"
1015,HALSA ADARSHA COLLEGE,hadc1987@yahoo.com,01714592393,"HALSA BAZAR, Mirpur, Kushtia., Kushtia"
1016,PHILIP NAGAR MARICHA COLLEGE,pmdegreecollege94@gmail.com,01718616632,"PHILIP NAGAR, Kushtia"
1017,KHOLISHA KUNDI COLLEGE,khalishakundicollege1994@yahoo.com,01719456620,"VILL: KHALISHAKUNDI,       P.O: KHALISHAKUNDI,THANA; DAULATPUR,DIS;KUSHTIA, Kushtia"
1018,BHERAMARA ADARSHA COLLEGE,shamimurrahmanac@yahoo.com,0702271416,"HOSPITAL ROAD, Kushtia"
1019,KUMARKHALI ADARSHA MAHILA COLLEGE,adarshamcollege@gmail.com,0702576203,"KUMARKHALI, KUSHTIA., Kushtia"
1020,NASIRUDDIN BISWAS MAHABIDDALAYA,nbc117608@yahoo.com,01712095014,"BARAGANGDIA, DAULATPUR, KUSHTIA, Kushtia"
1021,NURUZZAMAN BISWAS DEGREE COLLEGE,degreecollegenuruzzamanbiswas@gmail.com,01309117605,"ALLARDARGA, Kushtia"
1022,ALAUDDIN AHMED COLLEGE,mintuaac@gmail.com,01732656938,"ALAUDDIN NAGOR, CHARAIKOLE, KUMARKHALI, KUSHTIA., Kushtia"
1023,SHELAIDAH BISHWAKABI RABINDRANATH TAGORE COLLEGE,principalmuzahid64@gmail.com,01711235932,"SHELAIDAH, Kushtia"
1024,DR. MD. FAZLUL HAQUE GIRLS DEGREE COLLEGE,drfazlulhaquecollege93@gmail.com,0703273071,"VILL: BAGOAN, P.O: DANGMARKA, DAULATPUR, KUSHTIA, Kushtia"
1025,MIRPUR MOHILA DEGREE COLLEGE,mmdc.college@gmail.com,01781659600,"MIRPUR,KUSHTIA, Kushtia"
1026,KUSHTIA LAW COLLEGE,kushtialawcollege@gmail.com,54070,"KAZI NAZRUL ISLAM ROAD, COURTPARA, KUSHTIA, Kushtia"
1027,"ALLAUDDIN AHMED TEACHERS' TRAINING COLLEGE, KUMARKHALI",attckstbed.college97@gmail.com,01718452549,"ALAUDDIN NAGAR, Kushtia"
1028,B. J. M. COLLEGE,bjmdegreecollege86@yahoo.com,0702271043,"P.O. BAHADURPUR, Kushtia"
1029,KUSHTIA TEACHERS TRAINING COLLEGE,0,,"0, Kushtia"
1030,ALAUDDIN AHMMED PHYSICAL INSTITUTE,alauddinahmedphyins@gmail.com,0718020,"ALAUDDIN NAGAR KUMARKHALI KUSHTIA 7010, Kushtia"
1031,KUSHTIA PHYSICAL EDUCATION COLLEGE,0,,"0, Kushtia"
1032,AL-HAJ SAIDUR RAHMAN MONTU WOMEN COLLEGE,montucollege1203@gmail.com,01712660580,"Janipur,khoksa,kushtia.Bangladesh., Kushtia"
1033,SYED MAS-UD RAMY COLLEGE,sayedmasudrumi@gmail.com,01793543943,"BORO BAZAR GHAT .KUSHTIA, Kushtia"
1034,PANTI MAHABIDDALOY,pantidegreecollege@gmail.com,0703351103,"VILLAGE+POST OFFICE-PANTI, THANA-KUMARKHALI, DISTRICT-KUSHTIA., Kushtia"
1035,COLLEGE OF BUSINESS ADMINISTRATION AND TECHNOLOGY,cbatkust@gmail.com,01768249977,"South Tower,4th floor,63/ R.C.R.C Road, New Courtpara, Kushtia-7000., Kushtia"
1036,KUSHTIA HAZI ABUL HOSSAIN INSTITUTE OF TECHNOLOGY,khabhit@yahoo.com,07163203,"House No:30/1, Nobin Tower,Alfa Mor,Dadapur Road, KUSHTIA-7000, Kushtia"
1037,MOHISHKUNDI COLLEGE,mahishkundicollege@gmail.com,01724887030,"MOHISHKUNDI, DAULATPUR, KUSHTIA, Kushtia"
1038,KHATER ALI DEGREE COLLEGE,khateralicollege@gmail.com,01309117812,"LAXMIPUR, Kushtia, Kushtia"
1039,PORADAH DEGREE COLLEGE,poradahcollege@gmail.com,01718221508,"PORADAH COLLEGE,Vill. KATDAH, POST-PORADAH, THANA-MIRPUR, DIST.-KUSHTIA., Kushtia"
1040,DHOKRAKOL DEGREE COLLEGE,dhokrakolecollege@gmail.com,01716352522,"POST: MOHISHBATHAN. UPAZILA: KHOKSA. DIST:KUSHTIA., Kushtia"
1041,SHAGAR KHALI ADARSHA COLLEGE,shagarkhalycollege5264@gmail.com,01713919890,"CHITHALIA, Kushtia"
1042,DAULATPUR GIRLS COLLEGE,dgc27030@gmail.com,01718102855,"DAULATPUR DAULATPUR KUSHTIA, Kushtia"
1043,GARAI MOHILA DEGREE COLLEGE,gmckushtia@gmail.com,07171918,"JAILKHANA MORE,"
1101,GOVT. B. M. COLLEGE,principalbmcollege@gmail.com,043164793,"BARISAL SADAR, BARIAL,"
1102,AMRITLAL DEY COLLEGE,amritacbsl@gmail.com,043164032,"AMRITA LAL DEY SARAK,"
1103,SYED BAZLUL HAQUE COLLEGE,sbhcollege1103@gmail.com,01755589925,"Vill & Post-BAISHARI,Upozilla- BANARIPARA, Dist-BARISAL,"
1104,HAJI TAHERUDDIN ISLAMIA COLLEGE,htuidc1986@gmail.com,01309101102,"BHABANIPUR, WAZIRPUR, BARISAL.,"
1105,BARISAL CITY COLLEGE,c1105@nu.ac.bd,01711271808,"SADAR ROAD, BARISAL,"
1106,ISLAMIA COLLEGE,islamiacollegebsl@gmail.com,04312173309,"AMANATGONJ, BARISAL.,"
1107,BARISAL GOVT. MAHILA COLLEGE,bgwcinfo@yahoo.com,043164990,"AGARPUR ROAD, Barisal,"
1108,BEGUM TOFAZZAL HOSSAIN MANIK MIAH MAHILA COLLEGE,bthmmmcnu@gmail.com,043163856,"SOUTH ALEKANDA, WORD NO.12, BARISAL CITY CORP. BARISAL,"
1109,BARISAL GOVT. COLLEGE,principal_gbc@yahoo.com,02478864614,"KALIBARI ROAD, BARISAL,"
1110,GOVT. SYED HATEM ALI COLLEGE,hatemalicollegebarisal@yahoo.com,02478864984,"Chowmatha, Nobogram Road, Barisal Sadar, Barisal,"
1111,GOVT. BAKERGONJ COLLEGE,gov.bakergonjcollege@gmail.com,0432874025,"P.O- SAHEBGONJ, Bakerganj, Barisal.,"
